TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber,YearMonth,DateOnly,TransactionTime_parsed,Hour,Weekday
TXN01421,2024-06-12,108.69,SBI Bank,HDFC Bank,9391.86,Delhi,Female,Transfer,Success,05:36:23,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,123456790433,987654322433,2024-06,2024-06-12,05:36:23,5,Wednesday
TXN01424,2024-09-15,0.86,HDFC Bank,ICICI Bank,4920.35,Mumbai,Male,Payment,Success,03:11:52,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456790436,987654322436,2024-09,2024-09-15,03:11:52,3,Sunday
TXN01437,2024-10-28,133.02,SBI Bank,HDFC Bank,8165.13,Delhi,Female,Transfer,Success,14:45:01,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456790449,987654322449,2024-10,2024-10-28,14:45:01,14,Monday
TXN01442,2024-03-03,4.66,ICICI Bank,SBI Bank,7144.45,Bangalore,Male,Payment,Success,21:23:37,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456790454,987654322454,2024-03,2024-03-03,21:23:37,21,Sunday
TXN01450,2024-11-11,1.97,ICICI Bank,SBI Bank,7196.66,Bangalore,Male,Payment,Failed,11:25:20,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,123456790462,987654322462,2024-11,2024-11-11,11:25:20,11,Monday
TXN01459,2024-08-20,198.23,Axis Bank,Axis Bank,6041.38,Hyderabad,Female,Transfer,Success,17:09:29,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456790471,987654322471,2024-08,2024-08-20,17:09:29,17,Tuesday
TXN01469,2024-06-30,185.76,SBI Bank,HDFC Bank,5086.42,Delhi,Female,Transfer,Success,09:52:02,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456790481,987654322481,2024-06,2024-06-30,09:52:02,9,Sunday
TXN01473,2024-10-04,191.11,SBI Bank,HDFC Bank,7829.85,Delhi,Female,Transfer,Success,13:53:16,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456790485,987654322485,2024-10,2024-10-04,13:53:16,13,Friday
TXN01507,2024-08-08,28.76,Axis Bank,Axis Bank,8969.07,Hyderabad,Female,Transfer,Success,07:55:46,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456790519,987654322519,2024-08,2024-08-08,07:55:46,7,Thursday
TXN01526,2024-03-27,56.49,ICICI Bank,SBI Bank,3263.88,Bangalore,Male,Payment,Success,02:17:34,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456790538,987654322538,2024-03,2024-03-27,02:17:34,2,Wednesday
TXN01532,2024-09-03,116.87,HDFC Bank,ICICI Bank,9736.1,Mumbai,Male,Payment,Success,18:56:04,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456790544,987654322544,2024-09,2024-09-03,18:56:04,18,Tuesday
TXN01543,2024-08-14,107.63,Axis Bank,Axis Bank,6240.53,Hyderabad,Female,Transfer,Success,19:44:19,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,123456790555,987654322555,2024-08,2024-08-14,19:44:19,19,Wednesday
TXN01550,2024-03-21,42.14,ICICI Bank,SBI Bank,9572.68,Bangalore,Male,Payment,Failed,04:07:47,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456790562,987654322562,2024-03,2024-03-21,04:07:47,4,Thursday
TXN01551,2024-04-22,196.84,Axis Bank,Axis Bank,9575.78,Hyderabad,Female,Transfer,Success,20:12:39,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456790563,987654322563,2024-04,2024-04-22,20:12:39,20,Monday
TXN01560,2024-01-01,85.31,HDFC Bank,ICICI Bank,8150.11,Mumbai,Male,Payment,Failed,15:02:53,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,123456790572,987654322572,2024-01,2024-01-01,15:02:53,15,Monday
TXN01569,2024-10-10,82.51,SBI Bank,HDFC Bank,3631.3,Delhi,Female,Transfer,Success,05:58:25,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,123456790581,987654322581,2024-10,2024-10-10,05:58:25,5,Thursday
TXN01574,2024-03-15,171.72,ICICI Bank,SBI Bank,2605.92,Bangalore,Male,Payment,Success,20:35:03,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456790586,987654322586,2024-03,2024-03-15,20:35:03,20,Friday
TXN01587,2024-04-28,97.71,Axis Bank,Axis Bank,3942.34,Hyderabad,Female,Transfer,Success,03:16:25,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456790599,987654322599,2024-04,2024-04-28,03:16:25,3,Sunday
TXN01597,2024-02-08,142.51,SBI Bank,HDFC Bank,6442.12,Delhi,Female,Transfer,Success,13:38:18,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,123456790609,987654322609,2024-02,2024-02-08,13:38:18,13,Thursday
TXN01605,2024-10-16,19.12,SBI Bank,HDFC Bank,7110.2,Delhi,Female,Transfer,Failed,19:20:35,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,123456790617,987654322617,2024-10,2024-10-16,19:20:35,19,Wednesday
TXN01639,2024-08-20,100.65,Axis Bank,Axis Bank,2777.3,Hyderabad,Female,Transfer,Success,16:25:00,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,123456790651,987654322651,2024-08,2024-08-20,16:25:00,16,Tuesday
TXN01641,2024-10-22,28.57,SBI Bank,HDFC Bank,2830.66,Delhi,Female,Transfer,Success,11:16:17,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456790653,987654322653,2024-10,2024-10-22,11:16:17,11,Tuesday
TXN01660,2024-05-11,143.73,HDFC Bank,ICICI Bank,2761.6,Mumbai,Male,Payment,Failed,18:59:13,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,123456790672,987654322672,2024-05,2024-05-11,18:59:13,18,Saturday
TXN01675,2024-08-26,184.87,Axis Bank,Axis Bank,7055.61,Hyderabad,Female,Transfer,Failed,20:33:52,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456790687,987654322687,2024-08,2024-08-26,20:33:52,20,Monday
TXN01699,2024-08-20,44.34,Axis Bank,Axis Bank,6532.96,Hyderabad,Female,Transfer,Success,20:39:10,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456790711,987654322711,2024-08,2024-08-20,20:39:10,20,Tuesday
TXN01703,2024-12-24,5.07,Axis Bank,Axis Bank,1104.08,Hyderabad,Female,Transfer,Success,16:32:40,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456790715,987654322715,2024-12,2024-12-24,16:32:40,16,Tuesday
TXN01707,2024-04-28,195.03,Axis Bank,Axis Bank,870.16,Hyderabad,Female,Transfer,Success,19:54:20,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456790719,987654322719,2024-04,2024-04-28,19:54:20,19,Sunday
TXN01709,2024-06-30,155.3,SBI Bank,HDFC Bank,4006.55,Delhi,Female,Transfer,Success,02:57:52,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456790721,987654322721,2024-06,2024-06-30,02:57:52,2,Sunday
TXN01710,2024-07-01,57.44,ICICI Bank,SBI Bank,2024.47,Bangalore,Male,Payment,Failed,09:29:44,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456790722,987654322722,2024-07,2024-07-01,09:29:44,9,Monday
TXN01722,2024-07-13,22.16,ICICI Bank,SBI Bank,5908.03,Bangalore,Male,Payment,Success,14:17:28,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456790734,987654322734,2024-07,2024-07-13,14:17:28,14,Saturday
TXN01723,2024-08-14,157.27,Axis Bank,Axis Bank,6913.62,Hyderabad,Female,Transfer,Success,15:35:20,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,123456790735,987654322735,2024-08,2024-08-14,15:35:20,15,Wednesday
TXN01740,2024-01-01,2.12,HDFC Bank,ICICI Bank,721.6,Mumbai,Male,Payment,Failed,21:21:22,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456790752,987654322752,2024-01,2024-01-01,21:21:22,21,Monday
TXN01741,2024-02-02,140.86,SBI Bank,HDFC Bank,6798.42,Delhi,Female,Transfer,Success,09:33:58,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,123456790753,987654322753,2024-02,2024-02-02,09:33:58,9,Friday
TXN01758,2024-07-19,76.09,ICICI Bank,SBI Bank,2225.96,Bangalore,Male,Payment,Success,10:50:55,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,123456790770,987654322770,2024-07,2024-07-19,10:50:55,10,Friday
TXN01760,2024-09-21,136.01,HDFC Bank,ICICI Bank,5076.14,Mumbai,Male,Payment,Failed,04:20:56,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,123456790772,987654322772,2024-09,2024-09-21,04:20:56,4,Saturday
TXN01761,2024-10-22,194.75,SBI Bank,HDFC Bank,2572.42,Delhi,Female,Transfer,Success,07:20:03,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456790773,987654322773,2024-10,2024-10-22,07:20:03,7,Tuesday
TXN01768,2024-05-29,6.87,HDFC Bank,ICICI Bank,6803.23,Mumbai,Male,Payment,Success,04:47:42,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,123456790780,987654322780,2024-05,2024-05-29,04:47:42,4,Wednesday
TXN01770,2024-07-01,18.19,ICICI Bank,SBI Bank,3587.57,Bangalore,Male,Payment,Failed,06:08:30,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456790782,987654322782,2024-07,2024-07-01,06:08:30,6,Monday
TXN01779,2024-04-10,129.97,Axis Bank,Axis Bank,3953.36,Hyderabad,Female,Transfer,Success,13:24:26,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456790791,987654322791,2024-04,2024-04-10,13:24:26,13,Wednesday
TXN01789,2024-02-20,66.0,SBI Bank,HDFC Bank,7631.92,Delhi,Female,Transfer,Success,19:23:08,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,123456790801,987654322801,2024-02,2024-02-20,19:23:08,19,Tuesday
TXN01791,2024-04-22,9.47,Axis Bank,Axis Bank,5148.8,Hyderabad,Female,Transfer,Success,21:21:02,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456790803,987654322803,2024-04,2024-04-22,21:21:02,21,Monday
TXN01802,2024-03-03,51.96,ICICI Bank,SBI Bank,5072.68,Bangalore,Male,Payment,Success,05:26:27,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456790814,987654322814,2024-03,2024-03-03,05:26:27,5,Sunday
TXN01835,2024-12-06,42.32,Axis Bank,Axis Bank,7480.67,Hyderabad,Female,Transfer,Failed,16:39:40,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,123456790847,987654322847,2024-12,2024-12-06,16:39:40,16,Friday
TXN01836,2024-01-07,12.08,HDFC Bank,ICICI Bank,7121.06,Mumbai,Male,Payment,Success,20:38:53,Mobile,UPI ID,Amazon,Food,56,Instant,INR,123456790848,987654322848,2024-01,2024-01-07,20:38:53,20,Sunday
TXN01838,2024-03-09,154.89,ICICI Bank,SBI Bank,1275.22,Bangalore,Male,Payment,Success,06:53:54,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,123456790850,987654322850,2024-03,2024-03-09,06:53:54,6,Saturday
TXN01841,2024-06-12,77.83,SBI Bank,HDFC Bank,3386.81,Delhi,Female,Transfer,Success,21:29:11,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456790853,987654322853,2024-06,2024-06-12,21:29:11,21,Wednesday
TXN01843,2024-08-14,178.28,Axis Bank,Axis Bank,7372.99,Hyderabad,Female,Transfer,Success,12:13:34,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,123456790855,987654322855,2024-08,2024-08-14,12:13:34,12,Wednesday
TXN01874,2024-03-15,176.93,ICICI Bank,SBI Bank,3101.71,Bangalore,Male,Payment,Success,07:48:12,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,123456790886,987654322886,2024-03,2024-03-15,07:48:12,7,Friday
TXN01879,2024-08-20,64.74,Axis Bank,Axis Bank,1039.44,Hyderabad,Female,Transfer,Success,20:44:24,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,123456790891,987654322891,2024-08,2024-08-20,20:44:24,20,Tuesday
TXN01886,2024-03-27,20.17,ICICI Bank,SBI Bank,5731.24,Bangalore,Male,Payment,Success,11:25:10,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456790898,987654322898,2024-03,2024-03-27,11:25:10,11,Wednesday
TXN01887,2024-04-28,81.68,Axis Bank,Axis Bank,3654.53,Hyderabad,Female,Transfer,Success,14:42:27,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456790899,987654322899,2024-04,2024-04-28,14:42:27,14,Sunday
TXN01894,2024-11-05,37.4,ICICI Bank,SBI Bank,3534.87,Bangalore,Male,Payment,Success,13:57:34,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,123456790906,987654322906,2024-11,2024-11-05,13:57:34,13,Tuesday
TXN01906,2024-11-17,140.77,ICICI Bank,SBI Bank,3763.31,Bangalore,Male,Payment,Success,00:07:01,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456790918,987654322918,2024-11,2024-11-17,00:07:01,0,Sunday
TXN01943,2024-12-24,59.88,Axis Bank,Axis Bank,8569.21,Hyderabad,Female,Transfer,Success,06:55:53,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456790955,987654322955,2024-12,2024-12-24,06:55:53,6,Tuesday
TXN01946,2024-03-27,39.77,ICICI Bank,SBI Bank,4125.59,Bangalore,Male,Payment,Success,14:54:40,Laptop,QR Code,Amazon,Food,46,Instant,EUR,123456790958,987654322958,2024-03,2024-03-27,14:54:40,14,Wednesday
TXN01981,2024-02-02,77.4,SBI Bank,HDFC Bank,3520.66,Delhi,Female,Transfer,Success,02:14:44,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,123456790993,987654322993,2024-02,2024-02-02,02:14:44,2,Friday
TXN01995,2024-04-16,188.03,Axis Bank,Axis Bank,8971.13,Hyderabad,Female,Transfer,Failed,03:41:59,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456791007,987654323007,2024-04,2024-04-16,03:41:59,3,Tuesday
TXN01996,2024-05-17,44.33,HDFC Bank,ICICI Bank,8022.08,Mumbai,Male,Payment,Success,01:40:38,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456791008,987654323008,2024-05,2024-05-17,01:40:38,1,Friday
TXN02001,2024-10-22,25.35,SBI Bank,HDFC Bank,1599.16,Delhi,Female,Transfer,Success,06:19:03,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456791013,987654323013,2024-10,2024-10-22,06:19:03,6,Tuesday
TXN02003,2024-12-24,101.67,Axis Bank,Axis Bank,3176.63,Hyderabad,Female,Transfer,Success,19:45:23,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,123456791015,987654323015,2024-12,2024-12-24,19:45:23,19,Tuesday
TXN02004,2024-01-25,47.03,HDFC Bank,ICICI Bank,8435.42,Mumbai,Male,Payment,Success,02:23:24,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,123456791016,987654323016,2024-01,2024-01-25,02:23:24,2,Thursday
TXN02017,2024-02-08,163.33,SBI Bank,HDFC Bank,2332.54,Delhi,Female,Transfer,Success,12:13:11,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456791029,987654323029,2024-02,2024-02-08,12:13:11,12,Thursday
TXN02046,2024-07-07,100.9,ICICI Bank,SBI Bank,3017.65,Bangalore,Male,Payment,Success,08:27:57,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456791058,987654323058,2024-07,2024-07-07,08:27:57,8,Sunday
TXN02057,2024-06-18,136.12,SBI Bank,HDFC Bank,3170.41,Delhi,Female,Transfer,Success,17:00:35,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456791069,987654323069,2024-06,2024-06-18,17:00:35,17,Tuesday
TXN02067,2024-04-28,88.4,Axis Bank,Axis Bank,798.03,Hyderabad,Female,Transfer,Success,04:11:17,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456791079,987654323079,2024-04,2024-04-28,04:11:17,4,Sunday
TXN02072,2024-09-03,126.78,HDFC Bank,ICICI Bank,5239.97,Mumbai,Male,Payment,Success,16:42:18,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456791084,987654323084,2024-09,2024-09-03,16:42:18,16,Tuesday
TXN02074,2024-11-05,37.5,ICICI Bank,SBI Bank,3895.1,Bangalore,Male,Payment,Success,12:26:26,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,123456791086,987654323086,2024-11,2024-11-05,12:26:26,12,Tuesday
TXN02092,2024-05-23,114.16,HDFC Bank,ICICI Bank,9492.37,Mumbai,Male,Payment,Success,23:48:12,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,123456791104,987654323104,2024-05,2024-05-23,23:48:12,23,Thursday
TXN02111,2024-12-12,9.8,Axis Bank,Axis Bank,8246.21,Hyderabad,Female,Transfer,Success,02:13:26,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,123456791123,987654323123,2024-12,2024-12-12,02:13:26,2,Thursday
TXN02112,2024-01-13,105.3,HDFC Bank,ICICI Bank,6354.07,Mumbai,Male,Payment,Success,03:24:10,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456791124,987654323124,2024-01,2024-01-13,03:24:10,3,Saturday
TXN02113,2024-02-14,22.13,SBI Bank,HDFC Bank,9473.49,Delhi,Female,Transfer,Success,02:00:56,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456791125,987654323125,2024-02,2024-02-14,02:00:56,2,Wednesday
TXN02129,2024-06-30,193.32,SBI Bank,HDFC Bank,4722.94,Delhi,Female,Transfer,Success,17:27:09,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,123456791141,987654323141,2024-06,2024-06-30,17:27:09,17,Sunday
TXN02137,2024-02-08,183.0,SBI Bank,HDFC Bank,6078.46,Delhi,Female,Transfer,Success,07:42:12,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456791149,987654323149,2024-02,2024-02-08,07:42:12,7,Thursday
TXN02142,2024-07-13,5.47,ICICI Bank,SBI Bank,3716.35,Bangalore,Male,Payment,Success,21:42:06,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,123456791154,987654323154,2024-07,2024-07-13,21:42:06,21,Saturday
TXN02146,2024-11-17,5.6,ICICI Bank,SBI Bank,5579.84,Bangalore,Male,Payment,Success,10:11:33,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456791158,987654323158,2024-11,2024-11-17,10:11:33,10,Sunday
TXN02161,2024-02-02,135.7,SBI Bank,HDFC Bank,8480.24,Delhi,Female,Transfer,Success,16:43:56,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,123456791173,987654323173,2024-02,2024-02-02,16:43:56,16,Friday
TXN02177,2024-06-18,24.22,SBI Bank,HDFC Bank,2914.27,Delhi,Female,Transfer,Success,00:19:37,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456791189,987654323189,2024-06,2024-06-18,00:19:37,0,Tuesday
TXN02182,2024-11-23,29.47,ICICI Bank,SBI Bank,3578.68,Bangalore,Male,Payment,Success,09:57:19,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,123456791194,987654323194,2024-11,2024-11-23,09:57:19,9,Saturday
TXN02188,2024-05-29,57.07,HDFC Bank,ICICI Bank,9410.97,Mumbai,Male,Payment,Success,17:54:42,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456791200,987654323200,2024-05,2024-05-29,17:54:42,17,Wednesday
TXN02201,2024-06-12,62.91,SBI Bank,HDFC Bank,3580.02,Delhi,Female,Transfer,Success,20:47:37,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456791213,987654323213,2024-06,2024-06-12,20:47:37,20,Wednesday
TXN02203,2024-08-14,97.41,Axis Bank,Axis Bank,4956.3,Hyderabad,Female,Transfer,Success,02:31:28,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,123456791215,987654323215,2024-08,2024-08-14,02:31:28,2,Wednesday
TXN02220,2024-01-01,102.94,HDFC Bank,ICICI Bank,7203.95,Mumbai,Male,Payment,Failed,06:59:44,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456791232,987654323232,2024-01,2024-01-01,06:59:44,6,Monday
TXN02232,2024-01-13,90.26,HDFC Bank,ICICI Bank,3874.63,Mumbai,Male,Payment,Success,18:05:53,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456791244,987654323244,2024-01,2024-01-13,18:05:53,18,Saturday
TXN02236,2024-05-17,122.91,HDFC Bank,ICICI Bank,5659.44,Mumbai,Male,Payment,Success,14:04:42,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456791248,987654323248,2024-05,2024-05-17,14:04:42,14,Friday
TXN02246,2024-03-27,22.29,ICICI Bank,SBI Bank,4443.17,Bangalore,Male,Payment,Success,10:30:17,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456791258,987654323258,2024-03,2024-03-27,10:30:17,10,Wednesday
TXN02251,2024-08-02,55.6,Axis Bank,Axis Bank,721.15,Hyderabad,Female,Transfer,Success,07:15:00,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456791263,987654323263,2024-08,2024-08-02,07:15:00,7,Friday
TXN02260,2024-05-11,144.63,HDFC Bank,ICICI Bank,6502.68,Mumbai,Male,Payment,Failed,13:33:29,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,123456791272,987654323272,2024-05,2024-05-11,13:33:29,13,Saturday
TXN02270,2024-03-21,5.72,ICICI Bank,SBI Bank,2781.16,Bangalore,Male,Payment,Failed,01:42:18,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456791282,987654323282,2024-03,2024-03-21,01:42:18,1,Thursday
TXN02277,2024-10-28,70.83,SBI Bank,HDFC Bank,6474.66,Delhi,Female,Transfer,Success,20:16:44,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456791289,987654323289,2024-10,2024-10-28,20:16:44,20,Monday
TXN02287,2024-08-08,63.96,Axis Bank,Axis Bank,7883.59,Hyderabad,Female,Transfer,Success,02:21:03,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,123456791299,987654323299,2024-08,2024-08-08,02:21:03,2,Thursday
TXN02301,2024-10-22,61.62,SBI Bank,HDFC Bank,6268.13,Delhi,Female,Transfer,Success,02:41:37,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,123456791313,987654323313,2024-10,2024-10-22,02:41:37,2,Tuesday
TXN02311,2024-08-02,174.26,Axis Bank,Axis Bank,7443.28,Hyderabad,Female,Transfer,Success,23:39:26,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,123456791323,987654323323,2024-08,2024-08-02,23:39:26,23,Friday
TXN02313,2024-10-04,169.86,SBI Bank,HDFC Bank,6340.76,Delhi,Female,Transfer,Success,11:48:31,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456791325,987654323325,2024-10,2024-10-04,11:48:31,11,Friday
TXN02322,2024-07-13,69.75,ICICI Bank,SBI Bank,9146.33,Bangalore,Male,Payment,Success,04:16:06,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456791334,987654323334,2024-07,2024-07-13,04:16:06,4,Saturday
TXN02339,2024-12-30,92.64,Axis Bank,Axis Bank,5868.04,Hyderabad,Female,Transfer,Success,08:38:13,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456791351,987654323351,2024-12,2024-12-30,08:38:13,8,Monday
TXN02342,2024-03-03,90.01,ICICI Bank,SBI Bank,9488.59,Bangalore,Male,Payment,Success,03:49:25,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,123456791354,987654323354,2024-03,2024-03-03,03:49:25,3,Sunday
TXN02351,2024-12-12,67.72,Axis Bank,Axis Bank,2771.07,Hyderabad,Female,Transfer,Success,19:52:02,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,123456791363,987654323363,2024-12,2024-12-12,19:52:02,19,Thursday
TXN02355,2024-04-16,66.99,Axis Bank,Axis Bank,3663.66,Hyderabad,Female,Transfer,Failed,18:23:44,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456791367,987654323367,2024-04,2024-04-16,18:23:44,18,Tuesday
TXN02357,2024-06-18,156.89,SBI Bank,HDFC Bank,627.54,Delhi,Female,Transfer,Success,04:29:46,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,123456791369,987654323369,2024-06,2024-06-18,04:29:46,4,Tuesday
TXN02370,2024-07-01,130.33,ICICI Bank,SBI Bank,5819.94,Bangalore,Male,Payment,Failed,09:49:31,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456791382,987654323382,2024-07,2024-07-01,09:49:31,9,Monday
TXN02379,2024-04-10,126.52,Axis Bank,Axis Bank,2141.03,Hyderabad,Female,Transfer,Success,17:48:54,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456791391,987654323391,2024-04,2024-04-10,17:48:54,17,Wednesday
TXN02383,2024-08-14,49.65,Axis Bank,Axis Bank,5090.26,Hyderabad,Female,Transfer,Success,15:20:42,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,123456791395,987654323395,2024-08,2024-08-14,15:20:42,15,Wednesday
TXN02393,2024-06-24,188.6,SBI Bank,HDFC Bank,1655.31,Delhi,Female,Transfer,Success,22:10:25,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456791405,987654323405,2024-06,2024-06-24,22:10:25,22,Monday
TXN02395,2024-08-26,115.97,Axis Bank,Axis Bank,1178.24,Hyderabad,Female,Transfer,Failed,19:30:30,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456791407,987654323407,2024-08,2024-08-26,19:30:30,19,Monday
TXN02403,2024-04-04,45.17,Axis Bank,Axis Bank,7776.6,Hyderabad,Female,Transfer,Success,17:03:14,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,123456791415,987654323415,2024-04,2024-04-04,17:03:14,17,Thursday
TXN02406,2024-07-07,109.48,ICICI Bank,SBI Bank,5601.38,Bangalore,Male,Payment,Success,08:33:45,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456791418,987654323418,2024-07,2024-07-07,08:33:45,8,Sunday
TXN02412,2024-01-13,131.75,HDFC Bank,ICICI Bank,1601.21,Mumbai,Male,Payment,Success,08:41:16,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,123456791424,987654323424,2024-01,2024-01-13,08:41:16,8,Saturday
TXN02413,2024-02-14,108.6,SBI Bank,HDFC Bank,6810.82,Delhi,Female,Transfer,Success,00:19:03,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,123456791425,987654323425,2024-02,2024-02-14,00:19:03,0,Wednesday
TXN02423,2024-12-24,93.02,Axis Bank,Axis Bank,3863.13,Hyderabad,Female,Transfer,Success,20:00:42,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456791435,987654323435,2024-12,2024-12-24,20:00:42,20,Tuesday
